 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
29018.8145    3.0000    0.7993    0.4754    3.3922    1.3123    3.9551    0.4708  1.0000E-10    -88.3534  2.8191E-09
29018.8164    3.0000    0.7993    0.4753    3.3910    1.2285    3.9968    0.4709  1.0000E-10    -88.3534  4.1984E-09
29018.8203    3.0000    0.7993    0.4753    3.3896    1.1414    4.0400    0.4710  1.0000E-10    -88.3534  6.3075E-09
29018.8223    3.0000    0.7993    0.4752    3.3880    1.0510    4.0848    0.4711  1.0000E-10    -88.3534  9.5383E-09
29018.8262    3.0000    0.7993    0.4752    3.3862    0.9572    4.1313    0.4712  1.0000E-10    -88.3534  1.4467E-08
29018.8281    3.0000    0.7993    0.4752    3.3841    0.8552    4.1817    0.4714  1.0000E-10    -88.3534  2.2293E-08
29018.8320    3.0000    0.7993    0.4751    3.3814    0.7447    4.2362    0.4715  1.0000E-10    -88.3534  3.4442E-08
29018.8340    3.0000    0.7993    0.4751    3.3781    0.6255    4.2950    0.4716  1.0000E-10    -88.3534  5.2191E-08
29018.8379    3.0000    0.7993    0.4751    3.3742    0.4975    4.3581    0.4717  1.0000E-10    -88.3534  7.5263E-08
29018.8398    3.0000    0.7993    0.4750    3.3694    0.3608    4.4252    0.4718  1.0000E-10    -88.3534  1.0026E-07
29018.8438    3.0000    0.7993    0.4750    3.3635    0.2158    4.4962    0.4720  1.0000E-10    -88.3534  1.2161E-07
29018.8457    3.0000    0.7993    0.4750    3.3562    0.0635    4.5706    0.4721  1.0000E-10    -88.3534  1.3549E-07
29018.8496    3.0000    0.7993    0.4749    3.3473   -0.0951    4.6476    0.4722  1.0000E-10    -88.3534  1.4192E-07
29018.8516    3.0000    0.7993    0.4749    3.3363   -0.2581    4.7264    0.4723  1.0000E-10    -88.3534  1.4308E-07
29018.8555    3.0000    0.7993    0.4749    3.3227   -0.4236    4.8057    0.4724  1.0000E-10    -88.3534  1.4119E-07
29018.8574    3.0000    0.7993    0.4749    3.3056   -0.5889    4.8841    0.4726  1.0000E-10    -88.3534  1.3778E-07
29018.8613    3.0000    0.7993    0.4748    3.2843   -0.7513    4.9600    0.4727  1.0000E-10    -88.3534  1.3373E-07
29018.8633    3.0000    0.7993    0.4748    3.2574   -0.9078    5.0315    0.4728  1.0000E-10    -88.3534  1.2959E-07
29018.8672    3.0000    0.7993    0.4748    3.2237   -1.0557    5.0970    0.4729  1.0000E-10    -88.3534  1.2575E-07
29018.8691    3.0000    0.7993    0.4748    3.1811   -1.1924    5.1547    0.4730  1.0000E-10    -88.3534  1.4436E-07
29018.8730    3.0000    0.7993    0.4748    3.1276   -1.3159    5.2031    0.4732  1.0000E-10    -88.3534  1.8790E-07
29018.8750    3.0000    0.7993    0.4747    3.0605   -1.4250    5.2409    0.4733  1.0000E-10    -88.3534  2.2133E-07
29018.8789    3.0000    0.7993    0.4747    2.9775   -1.5191    5.2672    0.4734  1.0000E-10    -88.3534  2.4601E-07
29018.8809    3.0000    0.7993    0.4747    2.8761   -1.5983    5.2815    0.4735  1.0000E-10    -88.3534  2.6678E-07
29018.8848    3.0000    0.7993    0.4747    2.7554   -1.6635    5.2839    0.4736  1.0000E-10    -88.3534  2.8835E-07
29018.8867    3.0000    0.7993    0.4747    2.6167   -1.7157    5.2753    0.4738  1.0000E-10    -88.3534  3.1469E-07
29018.9082   10.0000    0.4747    0.4747    1.9435   -1.8348    5.1665    0.4747  1.0000E-10  29018.9082  4.6870E-06
29019.1328   10.0000    0.4747    0.4747    1.3429   -1.8348    5.0164    0.4747  1.0000E-10  29018.9082  4.6870E-06
29021.3613   10.0000    0.4747    0.4747    0.2835   -1.8348    4.7515    0.4747  1.0000E-10  29018.9082  4.6870E-06
29043.6445   10.0000    0.4747    0.4747   -0.8827   -1.8348    4.4600    0.4747  1.0000E-10  29018.9082  4.6870E-06
29266.4941   10.0000    0.4747    0.4747   -2.0613   -1.8348    4.1653    0.4747  1.0000E-10  29018.9082  4.6870E-06
29766.4941   10.0000    0.4747    0.4747   -2.6275   -1.8348    4.0238    0.4747  1.0000E-10  29018.9082  4.6870E-06
30000.0000   10.0000    0.4747    0.4747   -2.7668   -1.8348    3.9890    0.4747  1.0000E-10  29018.9082  4.6870E-06
