 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
   42.3945    6.0000    7.9648    3.1212    4.9451    3.1315    3.4338    1.4299  9.3435E-01     -0.2765  3.8077E-04
   42.3947    6.0000    7.9648    3.0900    4.9455    3.1328    3.4332    1.4300  9.0575E-01     -0.2765  3.6847E-04
   42.3950    6.0000    7.9648    3.0591    4.9458    3.1342    3.4326    1.4300  8.7765E-01     -0.2765  3.5645E-04
   42.3952    6.0000    7.9648    3.0285    4.9462    3.1355    3.4321    1.4300  8.5006E-01     -0.2765  3.4470E-04
   42.3955    6.0000    7.9648    2.9982    4.9466    3.1368    3.4315    1.4300  8.2296E-01     -0.2765  3.3322E-04
   42.3957    6.0000    7.9648    2.9683    4.9469    3.1382    3.4309    1.4301  7.9636E-01     -0.2765  3.2201E-04
   42.3960    6.0000    7.9648    2.9386    4.9473    3.1395    3.4304    1.4301  7.7025E-01     -0.2765  3.1105E-04
   42.3962    6.0000    7.9648    2.9092    4.9476    3.1408    3.4298    1.4301  7.4463E-01     -0.2765  3.0033E-04
   42.3965    6.0000    7.9648    2.8801    4.9480    3.1421    3.4292    1.4302  7.1950E-01     -0.2765  2.8986E-04
   42.3967    6.0000    7.9648    2.8513    4.9483    3.1433    3.4287    1.4302  6.9484E-01     -0.2765  2.7962E-04
   42.3970    6.0000    7.9648    2.8228    4.9487    3.1446    3.4281    1.4302  6.7067E-01     -0.2765  2.6961E-04
   42.3972    6.0000    7.9648    2.7945    4.9490    3.1459    3.4276    1.4302  6.4698E-01     -0.2765  2.5982E-04
   42.3974    6.0000    7.9648    2.7666    4.9493    3.1471    3.4271    1.4303  6.2376E-01     -0.2765  2.5025E-04
   42.3976    6.0000    7.9648    2.7389    4.9497    3.1483    3.4265    1.4303  6.0102E-01     -0.2765  2.4089E-04
   42.3979    6.0000    7.9648    2.7115    4.9500    3.1495    3.4260    1.4303  5.7874E-01     -0.2765  2.3174E-04
   42.3981    6.0000    7.9648    2.6844    4.9503    3.1507    3.4255    1.4303  5.5694E-01     -0.2765  2.2279E-04
   42.3983    6.0000    7.9648    2.6576    4.9506    3.1519    3.4250    1.4304  5.3559E-01     -0.2765  2.1404E-04
   42.3985    6.0000    7.9648    2.6310    4.9510    3.1531    3.4245    1.4304  5.1471E-01     -0.2765  2.0548E-04
   42.3988    6.0000    7.9648    2.6047    4.9513    3.1543    3.4239    1.4304  4.9429E-01     -0.2765  1.9711E-04
   42.3990    6.0000    7.9648    2.5787    4.9516    3.1554    3.4235    1.4304  4.7433E-01     -0.2765  1.8892E-04
   42.3992    6.0000    7.9648    2.5529    4.9519    3.1566    3.4230    1.4305  4.5482E-01     -0.2765  1.8091E-04
   42.3994    6.0000    7.9648    2.5273    4.9522    3.1577    3.4225    1.4305  4.3576E-01     -0.2765  1.7308E-04
   42.3996    6.0000    7.9648    2.5021    4.9525    3.1588    3.4220    1.4305  4.1716E-01     -0.2765  1.6543E-04
   42.3998    6.0000    7.9648    2.4770    4.9528    3.1599    3.4215    1.4305  3.9899E-01     -0.2765  1.5795E-04
   42.4000    6.0000    7.9648    2.4523    4.9531    3.1610    3.4211    1.4306  3.8128E-01     -0.2765  1.5063E-04
   42.4002    6.0000    7.9648    2.4278    4.9534    3.1620    3.4206    1.4306  3.6400E-01     -0.2765  1.4349E-04
   42.4004    6.0000    7.9648    2.4035    4.9537    3.1631    3.4202    1.4306  3.4717E-01     -0.2765  1.3650E-04
   42.4006    6.0000    7.9648    2.3794    4.9540    3.1641    3.4197    1.4306  3.3077E-01     -0.2765  1.2968E-04
   42.4008    6.0000    7.9648    2.3556    4.9543    3.1651    3.4193    1.4306  3.1481E-01     -0.2765  1.2302E-04
   42.4010    6.0000    7.9648    2.3321    4.9545    3.1661    3.4189    1.4307  2.9929E-01     -0.2765  1.1651E-04
   42.4012    6.0000    7.9648    2.3088    4.9548    3.1670    3.4185    1.4307  2.8419E-01     -0.2765  1.1017E-04
   42.4014    6.0000    7.9648    2.2857    4.9551    3.1680    3.4181    1.4307  2.6953E-01     -0.2765  1.0398E-04
   42.4016    6.0000    7.9648    2.2628    4.9554    3.1689    3.4177    1.4307  2.5528E-01     -0.2765  9.7947E-05
   42.4017    6.0000    7.9648    2.2402    4.9556    3.1698    3.4173    1.4308  2.4147E-01     -0.2765  9.2072E-05
   42.4019    6.0000    7.9648    2.2178    4.9559    3.1707    3.4169    1.4308  2.2807E-01     -0.2765  8.6353E-05
   42.4021    6.0000    7.9648    2.1956    4.9562    3.1715    3.4166    1.4308  2.1510E-01     -0.2765  8.0792E-05
   42.4023    6.0000    7.9648    2.1737    4.9564    3.1723    3.4162    1.4308  2.0254E-01     -0.2765  7.5389E-05
   42.4025    6.0000    7.9648    2.1519    4.9567    3.1731    3.4159    1.4308  1.9040E-01     -0.2765  7.0146E-05
   42.4026    6.0000    7.9648    2.1304    4.9569    3.1739    3.4156    1.4309  1.7867E-01     -0.2765  6.5064E-05
   42.4028    6.0000    7.9648    2.1091    4.9572    3.1746    3.4152    1.4309  1.6735E-01     -0.2765  6.0146E-05
   42.4030    6.0000    7.9648    2.0880    4.9574    3.1753    3.4150    1.4309  1.5643E-01     -0.2765  5.5393E-05
   42.4031    6.0000    7.9648    2.0671    4.9577    3.1760    3.4147    1.4309  1.4592E-01     -0.2765  5.0810E-05
   42.4033    6.0000    7.9648    2.0465    4.9579    3.1767    3.4144    1.4309  1.3581E-01     -0.2765  4.6399E-05
   42.4035    6.0000    7.9648    2.0260    4.9582    3.1773    3.4142    1.4310  1.2611E-01     -0.2765  4.2163E-05
   42.4036    6.0000    7.9648    2.0057    4.9584    3.1778    3.4140    1.4310  1.1679E-01     -0.2765  3.8108E-05
   42.4038    6.0000    7.9648    1.9857    4.9587    3.1795    3.4132    1.4310  1.0788E-01     -0.2765  3.4062E-05
   42.4040    6.0000    7.9648    1.9658    4.9589    3.1823    3.4118    1.4310  9.9348E-02     -0.2765  3.0072E-05
   42.4041    6.0000    7.9648    1.9462    4.9591    3.1851    3.4105    1.4310  9.1208E-02     -0.2765  2.6359E-05
   42.4043    6.0000    7.9648    1.9267    4.9594    3.1877    3.4093    1.4311  8.3453E-02     -0.2765  2.2920E-05
   42.4044    6.0000    7.9648    1.9074    4.9596    3.1902    3.4080    1.4311  7.6078E-02     -0.2765  1.9748E-05
   42.4046    6.0000    7.9648    1.8884    4.9598    3.1927    3.4069    1.4311  6.9081E-02     -0.2765  1.6840E-05
   42.4047    6.0000    7.9648    1.8695    4.9600    3.1950    3.4058    1.4311  6.2458E-02     -0.2765  1.4192E-05
   42.4049    6.0000    7.9648    1.8508    4.9603    3.1972    3.4048    1.4311  5.6206E-02     -0.2765  1.1800E-05
   42.4050    6.0000    7.9648    1.8323    4.9605    3.1992    3.4038    1.4311  5.0319E-02     -0.2765  9.6588E-06
   42.4052    6.0000    7.9648    1.8139    4.9607    3.2012    3.4029    1.4312  4.4795E-02     -0.2765  7.7634E-06
   42.4053    6.0000    7.9648    1.7958    4.9609    3.2030    3.4020    1.4312  3.9628E-02     -0.2765  6.1081E-06
   42.4055    6.0000    7.9648    1.7779    4.9611    3.2029    3.4021    1.4312  3.4813E-02     -0.2765  4.7223E-06
   42.4056    6.0000    7.9648    1.7601    4.9613    3.2027    3.4023    1.4312  3.0346E-02     -0.2765  3.5426E-06
   42.4058    6.0000    7.9648    1.7425    4.9615    3.2023    3.4025    1.4312  2.6221E-02     -0.2765  2.5609E-06
   42.4059    6.0000    7.9648    1.7250    4.9618    3.2017    3.4028    1.4312  2.2431E-02     -0.2765  1.7685E-06
   42.4060    6.0000    7.9648    1.7078    4.9620    3.2011    3.4032    1.4313  1.8970E-02     -0.2765  1.1528E-06
   42.4062    6.0000    7.9648    1.6907    4.9622    3.2002    3.4037    1.4313  1.5833E-02     -0.2765  6.9750E-07
   42.4063    6.0000    7.9648    1.6738    4.9624    3.1991    3.4043    1.4313  1.3009E-02     -0.2765  3.8195E-07
   42.4065    6.0000    7.9648    1.6571    4.9626    3.1977    3.4050    1.4313  1.0493E-02     -0.2765  1.8183E-07
   42.4066    6.0000    7.9648    1.6405    4.9627    3.1961    3.4059    1.4313  8.2747E-03     -0.2765  7.0068E-08
   42.4067    6.0000    7.9648    1.6241    4.9629    3.1941    3.4069    1.4313  6.3450E-03     -0.2765  1.8762E-08
   42.4068    6.0000    7.9648    1.6079    4.9631    3.1917    3.4082    1.4313  4.6937E-03     -0.2765  2.0888E-09
   42.4070    6.0000    7.9648    1.5918    4.9633    3.1888    3.4097    1.4314  3.3105E-03     -0.2765  5.2158E-15
   42.4071    6.0000    7.9648    1.5759    4.9635    3.1851    3.4116    1.4314  2.1844E-03     -0.2765  6.7206E-15
   42.4072    6.0000    7.9648    1.5601    4.9636    3.1803    3.4140    1.4314  1.3049E-03     -0.2765  9.0353E-15
   42.4074    6.0000    7.9648    1.5445    4.9637    3.1739    3.4172    1.4314  6.6226E-04     -0.2765  1.2881E-14
   42.4075    6.0000    7.9648    1.5291    4.9638    3.1648    3.4218    1.4314  2.4731E-04     -0.2765  1.9927E-14
   42.4076    6.0000    7.9648    1.5138    4.9639    3.1508    3.4288    1.4314  4.4570E-05     -0.2765  3.4031E-14
   42.4077    6.0000    7.9648    1.4986    4.9637    3.1260    3.4412    1.4315  3.7907E-07     -0.2765  5.9329E-14
   42.4078    6.0000    7.9648    1.4836    4.9630    3.0730    3.4675    1.4315  1.0000E-10     -0.2765  9.8161E-14
   42.4080    6.0000    7.9648    1.4688    4.9603    2.9218    3.5424    1.4315  1.0000E-10     -0.2765  2.6574E-13
   42.4081    6.0000    7.9648    1.4541    4.9448    2.2420    3.8785    1.4315  1.0000E-10     -0.2765  8.5301E-12
   42.4115    6.0000    7.9648    1.4452    4.8734    0.3425    4.8104    1.4319  1.0000E-10     -0.2765  1.4341E-08
   42.4125    6.0000    7.9648    1.4432    4.8124   -0.4466    5.1897    1.4320  1.0000E-10     -0.2765  5.4248E-08
   42.4134    6.0000    7.9648    1.4418    4.7355   -1.0515    5.4729    1.4321  1.0000E-10     -0.2765  1.2741E-07
   42.4142    6.0000    7.9648    1.4408    4.6423   -1.5066    5.6771    1.4322  1.0000E-10     -0.2765  2.4177E-07
   42.4150    6.0000    7.9648    1.4401    4.5363   -1.8391    5.8169    1.4323  1.0000E-10     -0.2765  3.9011E-07
   42.4159    6.0000    7.9648    1.4395    4.4237   -2.0783    5.9083    1.4324  1.0000E-10     -0.2765  5.5603E-07
   42.4169    6.0000    7.9648    1.4391    4.3096   -2.2516    5.9665    1.4325  1.0000E-10     -0.2765  7.2515E-07
   42.4179    6.0000    7.9648    1.4388    4.1970   -2.3807    6.0029    1.4327  1.0000E-10     -0.2765  9.0274E-07
   42.4190    6.0000    7.9648    1.4386    4.0864   -2.4807    6.0252    1.4328  1.0000E-10     -0.2765  1.0881E-06
   42.4202    6.0000    7.9648    1.4384    3.9768   -2.5614    6.0382    1.4329  1.0000E-10     -0.2765  1.2707E-06
   42.4215    6.0000    7.9648    1.4383    3.8665   -2.6293    6.0446    1.4331  1.0000E-10     -0.2765  1.4542E-06
   42.4229    6.0000    7.9648    1.4382    3.7536   -2.6885    6.0459    1.4333  1.0000E-10     -0.2765  1.6431E-06
   42.4244    6.0000    7.9648    1.4381    3.6357   -2.7416    6.0430    1.4335  1.0000E-10     -0.2765  1.8425E-06
   42.4260    6.0000    7.9648    1.4381    3.5106   -2.7906    6.0362    1.4337  1.0000E-10     -0.2765  2.0586E-06
   42.4276    6.0000    7.9648    1.4381    3.3754   -2.8368    6.0255    1.4339  1.0000E-10     -0.2765  2.2990E-06
   42.4294    6.0000    7.9648    1.4380    3.2275   -2.8810    6.0107    1.4341  1.0000E-10     -0.2765  2.5740E-06
   42.4314    6.0000    7.9648    1.4380    3.0642   -2.9241    5.9913    1.4343  1.0000E-10     -0.2765  2.8981E-06
   42.4337    6.0000    7.9648    1.4380    2.8629   -2.9707    5.9644    1.4346  1.0000E-10     -0.2765  3.3401E-06
   42.4363    6.0000    7.9648    1.4380    2.6421   -3.0163    5.9319    1.4350  1.0000E-10     -0.2765  3.9097E-06
   42.4391    6.0000    7.9648    1.4380    2.4071   -3.0608    5.8955    1.4353  1.0000E-10     -0.2765  4.6858E-06
   42.4422    6.0000    7.9648    1.4380    2.1723   -3.1045    5.8586    1.4357  1.0000E-10     -0.2765  5.8233E-06
   42.4457    6.0000    7.9648    1.4380    1.9642   -3.1473    5.8280    1.4362  1.0000E-10     -0.2765  7.6609E-06
   42.4493    6.0000    7.9648    1.4380    1.8148   -3.1893    5.8116    1.4367  1.0000E-10     -0.2765  1.1047E-05
   42.4530    6.0000    7.9648    1.4380    1.7387   -3.2305    5.8132    1.4372  1.0000E-10     -0.2765  1.8598E-05
   42.4563    6.0000    7.9648    1.4380    1.7164   -3.2708    5.8278    1.4377  1.0000E-10     -0.2765  4.3594E-05
   42.4588   12.0000    1.4380    1.4380    1.7144   -3.3068    5.8453    1.4380  1.0000E-10     42.4588  1.3602E-03
   42.5588   12.0000    1.4380    1.4380    1.3592   -3.3068    5.7565    1.4380  1.0000E-10     42.4588  1.3602E-03
   43.5588   12.0000    1.4380    1.4380    0.4410   -3.3068    5.5269    1.4380  1.0000E-10     42.4588  1.3602E-03
   53.5588   12.0000    1.4380    1.4380   -0.7036   -3.3068    5.2408    1.4380  1.0000E-10     42.4588  1.3602E-03
  153.5588   12.0000    1.4380    1.4380   -1.8800   -3.3068    4.9467    1.4380  1.0000E-10     42.4588  1.3602E-03
  653.5588   12.0000    1.4380    1.4380   -2.7533   -3.3068    4.7283    1.4380  1.0000E-10     42.4588  1.3602E-03
 1153.5588   12.0000    1.4380    1.4380   -3.0596   -3.3068    4.6518    1.4380  1.0000E-10     42.4588  1.3602E-03
 1653.5588   12.0000    1.4380    1.4380   -3.2500   -3.3068    4.6042    1.4380  1.0000E-10     42.4588  1.3602E-03
 2153.5588   12.0000    1.4380    1.4380   -3.3885   -3.3068    4.5695    1.4380  1.0000E-10     42.4588  1.3602E-03
 2653.5588   12.0000    1.4380    1.4380   -3.4974   -3.3068    4.5423    1.4380  1.0000E-10     42.4588  1.3602E-03
 3153.5588   12.0000    1.4380    1.4380   -3.5872   -3.3068    4.5199    1.4380  1.0000E-10     42.4588  1.3602E-03
 3653.5588   12.0000    1.4380    1.4380   -3.6636   -3.3068    4.5008    1.4380  1.0000E-10     42.4588  1.3602E-03
 4153.5586   12.0000    1.4380    1.4380   -3.7300   -3.3068    4.4842    1.4380  1.0000E-10     42.4588  1.3602E-03
 4653.5586   12.0000    1.4380    1.4380   -3.7889   -3.3068    4.4694    1.4380  1.0000E-10     42.4588  1.3602E-03
 5153.5586   12.0000    1.4380    1.4380   -3.8416   -3.3068    4.4563    1.4380  1.0000E-10     42.4588  1.3602E-03
 5653.5586   12.0000    1.4380    1.4380   -3.8895   -3.3068    4.4443    1.4380  1.0000E-10     42.4588  1.3602E-03
 6153.5586   12.0000    1.4380    1.4380   -3.9332   -3.3068    4.4334    1.4380  1.0000E-10     42.4588  1.3602E-03
 6653.5586   12.0000    1.4380    1.4380   -3.9735   -3.3068    4.4233    1.4380  1.0000E-10     42.4588  1.3602E-03
 7153.5586   12.0000    1.4380    1.4380   -4.0109   -3.3068    4.4139    1.4380  1.0000E-10     42.4588  1.3602E-03
 7653.5586   12.0000    1.4380    1.4380   -4.0457   -3.3068    4.4052    1.4380  1.0000E-10     42.4588  1.3602E-03
 8153.5586   12.0000    1.4380    1.4380   -4.0783   -3.3068    4.3971    1.4380  1.0000E-10     42.4588  1.3602E-03
 8653.5586   12.0000    1.4380    1.4380   -4.1089   -3.3068    4.3894    1.4380  1.0000E-10     42.4588  1.3602E-03
 9153.5586   12.0000    1.4380    1.4380   -4.1661   -3.3068    4.3751    1.4380  1.0000E-10     42.4588  1.3602E-03
 9653.5586   12.0000    1.4380    1.4380   -4.3165   -3.3068    4.3375    1.4380  1.0000E-10     42.4588  1.3602E-03
10153.5586   12.0000    1.4380    1.4380   -4.4592   -3.3068    4.3019    1.4380  1.0000E-10     42.4588  1.3602E-03
10653.5586   12.0000    1.4380    1.4380   -4.5950   -3.3068    4.2679    1.4380  1.0000E-10     42.4588  1.3602E-03
11153.5586   12.0000    1.4380    1.4380   -4.7246   -3.3068    4.2355    1.4380  1.0000E-10     42.4588  1.3602E-03
11653.5586   12.0000    1.4380    1.4380   -4.8485   -3.3068    4.2045    1.4380  1.0000E-10     42.4588  1.3602E-03
12000.0000   12.0000    1.4380    1.4380   -4.9312   -3.3068    4.1839    1.4380  1.0000E-10     42.4588  1.3602E-03
