 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
12314.8145    3.0000    0.9995    0.9667    2.4848    1.5871    3.5909    0.3305  6.3619E-01    -21.9511  1.8406E-01
12314.9502    3.0000    0.9995    0.9663    2.4900    1.5907    3.5905    0.3311  6.3519E-01    -21.9511  1.8113E-01
12315.0859    3.0000    0.9995    0.9660    2.4953    1.5942    3.5900    0.3318  6.3419E-01    -21.9511  1.7824E-01
12315.2197    3.0000    0.9995    0.9656    2.5005    1.5977    3.5895    0.3325  6.3318E-01    -21.9511  1.7540E-01
12315.3525    3.0000    0.9995    0.9653    2.5058    1.6012    3.5891    0.3331  6.3216E-01    -21.9511  1.7259E-01
12315.4834    3.0000    0.9995    0.9650    2.5110    1.6048    3.5886    0.3338  6.3115E-01    -21.9511  1.6982E-01
12315.6133    3.0000    0.9995    0.9646    2.5162    1.6083    3.5882    0.3345  6.3012E-01    -21.9511  1.6709E-01
12315.7422    3.0000    0.9995    0.9642    2.5215    1.6118    3.5877    0.3352  6.2909E-01    -21.9511  1.6440E-01
12315.8691    3.0000    0.9995    0.9639    2.5267    1.6154    3.5873    0.3358  6.2806E-01    -21.9511  1.6175E-01
12315.9951    3.0000    0.9995    0.9635    2.5319    1.6189    3.5868    0.3365  6.2702E-01    -21.9511  1.5913E-01
12316.1201    3.0000    0.9995    0.9632    2.5372    1.6224    3.5863    0.3372  6.2598E-01    -21.9511  1.5655E-01
12316.2432    3.0000    0.9995    0.9628    2.5424    1.6260    3.5859    0.3379  6.2493E-01    -21.9511  1.5400E-01
12316.3652    3.0000    0.9995    0.9624    2.5477    1.6295    3.5854    0.3385  6.2388E-01    -21.9511  1.5149E-01
12316.4863    3.0000    0.9995    0.9620    2.5529    1.6331    3.5850    0.3392  6.2282E-01    -21.9511  1.4902E-01
12316.6064    3.0000    0.9995    0.9617    2.5581    1.6366    3.5845    0.3399  6.2175E-01    -21.9511  1.4657E-01
12316.7256    3.0000    0.9995    0.9613    2.5634    1.6402    3.5840    0.3406  6.2068E-01    -21.9511  1.4417E-01
12316.8428    3.0000    0.9995    0.9609    2.5686    1.6437    3.5836    0.3413  6.1961E-01    -21.9511  1.4179E-01
12316.9590    3.0000    0.9995    0.9605    2.5738    1.6473    3.5831    0.3420  6.1853E-01    -21.9511  1.3945E-01
12317.0742    3.0000    0.9995    0.9601    2.5791    1.6508    3.5826    0.3426  6.1744E-01    -21.9511  1.3714E-01
12317.1885    3.0000    0.9995    0.9597    2.5843    1.6544    3.5822    0.3433  6.1635E-01    -21.9511  1.3487E-01
12317.3008    3.0000    0.9995    0.9593    2.5896    1.6579    3.5817    0.3440  6.1525E-01    -21.9511  1.3262E-01
12317.4121    3.0000    0.9995    0.9589    2.5948    1.6615    3.5812    0.3447  6.1414E-01    -21.9511  1.3041E-01
12317.5234    3.0000    0.9995    0.9584    2.6000    1.6651    3.5808    0.3454  6.1303E-01    -21.9511  1.2823E-01
12317.6328    3.0000    0.9995    0.9580    2.6053    1.6686    3.5803    0.3461  6.1192E-01    -21.9511  1.2607E-01
12317.7412    3.0000    0.9995    0.9576    2.6105    1.6722    3.5798    0.3468  6.1080E-01    -21.9511  1.2395E-01
12317.8486    3.0000    0.9995    0.9572    2.6157    1.6758    3.5793    0.3475  6.0967E-01    -21.9511  1.2186E-01
12317.9541    3.0000    0.9995    0.9567    2.6210    1.6793    3.5789    0.3482  6.0854E-01    -21.9511  1.1980E-01
12318.0596    3.0000    0.9995    0.9563    2.6262    1.6829    3.5784    0.3489  6.0740E-01    -21.9511  1.1776E-01
12318.1641    3.0000    0.9995    0.9559    2.6315    1.6865    3.5779    0.3496  6.0625E-01    -21.9511  1.1576E-01
12318.2666    3.0000    0.9995    0.9554    2.6367    1.6900    3.5774    0.3503  6.0510E-01    -21.9511  1.1378E-01
12318.3691    3.0000    0.9995    0.9550    2.6419    1.6936    3.5769    0.3510  6.0394E-01    -21.9511  1.1183E-01
12318.4697    3.0000    0.9995    0.9545    2.6472    1.6972    3.5765    0.3517  6.0278E-01    -21.9511  1.0991E-01
12318.5703    3.0000    0.9995    0.9540    2.6524    1.7008    3.5760    0.3524  6.0160E-01    -21.9511  1.0802E-01
12318.6689    3.0000    0.9995    0.9536    2.6576    1.7044    3.5755    0.3531  6.0043E-01    -21.9511  1.0615E-01
12318.7666    3.0000    0.9995    0.9531    2.6629    1.7080    3.5750    0.3538  5.9924E-01    -21.9511  1.0431E-01
12318.8643    3.0000    0.9995    0.9526    2.6681    1.7115    3.5745    0.3546  5.9805E-01    -21.9511  1.0249E-01
12318.9600    3.0000    0.9995    0.9521    2.6734    1.7151    3.5740    0.3553  5.9686E-01    -21.9511  1.0070E-01
12319.0557    3.0000    0.9995    0.9516    2.6786    1.7187    3.5736    0.3560  5.9565E-01    -21.9511  9.8934E-02
12319.1494    3.0000    0.9995    0.9511    2.6838    1.7223    3.5731    0.3567  5.9444E-01    -21.9511  9.7194E-02
12319.2422    3.0000    0.9995    0.9506    2.6891    1.7259    3.5726    0.3574  5.9323E-01    -21.9511  9.5479E-02
12319.3350    3.0000    0.9995    0.9501    2.6943    1.7295    3.5721    0.3581  5.9200E-01    -21.9511  9.3788E-02
12319.4268    3.0000    0.9995    0.9496    2.6996    1.7331    3.5716    0.3589  5.9077E-01    -21.9511  9.2121E-02
12319.5166    3.0000    0.9995    0.9491    2.7048    1.7367    3.5711    0.3596  5.8953E-01    -21.9511  9.0478E-02
12319.6064    3.0000    0.9995    0.9486    2.7100    1.7403    3.5706    0.3603  5.8829E-01    -21.9511  8.8858E-02
12319.6953    3.0000    0.9995    0.9481    2.7153    1.7439    3.5701    0.3610  5.8704E-01    -21.9511  8.7262E-02
12319.7822    3.0000    0.9995    0.9475    2.7205    1.7475    3.5696    0.3618  5.8578E-01    -21.9511  8.5688E-02
12319.8691    3.0000    0.9995    0.9470    2.7257    1.7512    3.5691    0.3625  5.8451E-01    -21.9511  8.4136E-02
12319.9561    3.0000    0.9995    0.9464    2.7310    1.7548    3.5686    0.3632  5.8324E-01    -21.9511  8.2607E-02
12320.0410    3.0000    0.9995    0.9459    2.7362    1.7584    3.5681    0.3639  5.8195E-01    -21.9511  8.1100E-02
12320.1250    3.0000    0.9995    0.9453    2.7415    1.7620    3.5676    0.3647  5.8067E-01    -21.9511  7.9614E-02
12320.2090    3.0000    0.9995    0.9448    2.7467    1.7656    3.5671    0.3654  5.7937E-01    -21.9511  7.8150E-02
12320.2910    3.0000    0.9995    0.9442    2.7519    1.7693    3.5666    0.3661  5.7806E-01    -21.9511  7.6707E-02
12320.3730    3.0000    0.9995    0.9436    2.7572    1.7729    3.5661    0.3669  5.7675E-01    -21.9511  7.5284E-02
12320.4541    3.0000    0.9995    0.9431    2.7624    1.7765    3.5656    0.3676  5.7543E-01    -21.9511  7.3882E-02
12320.5342    3.0000    0.9995    0.9425    2.7676    1.7801    3.5651    0.3684  5.7410E-01    -21.9511  7.2500E-02
12320.6133    3.0000    0.9995    0.9419    2.7729    1.7838    3.5646    0.3691  5.7277E-01    -21.9511  7.1139E-02
12320.6924    3.0000    0.9995    0.9413    2.7781    1.7874    3.5641    0.3698  5.7143E-01    -21.9511  6.9797E-02
12320.7695    3.0000    0.9995    0.9407    2.7834    1.7910    3.5636    0.3706  5.7007E-01    -21.9511  6.8474E-02
12320.8467    3.0000    0.9995    0.9400    2.7886    1.7947    3.5631    0.3713  5.6871E-01    -21.9511  6.7171E-02
12320.9229    3.0000    0.9995    0.9394    2.7938    1.7983    3.5626    0.3721  5.6734E-01    -21.9511  6.5887E-02
12320.9990    3.0000    0.9995    0.9388    2.7991    1.8019    3.5621    0.3728  5.6597E-01    -21.9511  6.4621E-02
12321.0732    3.0000    0.9995    0.9382    2.8043    1.8056    3.5616    0.3736  5.6458E-01    -21.9511  6.3374E-02
12321.1475    3.0000    0.9995    0.9375    2.8095    1.8092    3.5610    0.3743  5.6319E-01    -21.9511  6.2145E-02
12321.2207    3.0000    0.9995    0.9369    2.8148    1.8129    3.5605    0.3751  5.6179E-01    -21.9511  6.0935E-02
12321.2930    3.0000    0.9995    0.9362    2.8200    1.8165    3.5600    0.3758  5.6037E-01    -21.9511  5.9742E-02
12321.3652    3.0000    0.9995    0.9356    2.8253    1.8202    3.5595    0.3766  5.5895E-01    -21.9511  5.8566E-02
12321.4355    3.0000    0.9995    0.9349    2.8305    1.8238    3.5590    0.3774  5.5752E-01    -21.9511  5.7408E-02
12321.5059    3.0000    0.9995    0.9342    2.8357    1.8275    3.5585    0.3781  5.5609E-01    -21.9511  5.6267E-02
12321.5762    3.0000    0.9995    0.9335    2.8410    1.8312    3.5579    0.3789  5.5464E-01    -21.9511  5.5143E-02
12321.6445    3.0000    0.9995    0.9328    2.8462    1.8348    3.5574    0.3796  5.5318E-01    -21.9511  5.4036E-02
12321.7129    3.0000    0.9995    0.9321    2.8514    1.8385    3.5569    0.3804  5.5172E-01    -21.9511  5.2945E-02
12321.7803    3.0000    0.9995    0.9314    2.8567    1.8421    3.5564    0.3812  5.5024E-01    -21.9511  5.1871E-02
12321.8477    3.0000    0.9995    0.9307    2.8619    1.8458    3.5558    0.3819  5.4876E-01    -21.9511  5.0813E-02
12321.9141    3.0000    0.9995    0.9300    2.8672    1.8495    3.5553    0.3827  5.4726E-01    -21.9511  4.9770E-02
12321.9795    3.0000    0.9995    0.9292    2.8724    1.8532    3.5548    0.3835  5.4576E-01    -21.9511  4.8743E-02
12322.0439    3.0000    0.9995    0.9285    2.8776    1.8568    3.5543    0.3842  5.4424E-01    -21.9511  4.7732E-02
12322.1084    3.0000    0.9995    0.9277    2.8829    1.8605    3.5537    0.3850  5.4272E-01    -21.9511  4.6736E-02
12322.1719    3.0000    0.9995    0.9270    2.8881    1.8642    3.5532    0.3858  5.4118E-01    -21.9511  4.5755E-02
12322.2354    3.0000    0.9995    0.9262    2.8933    1.8679    3.5527    0.3866  5.3964E-01    -21.9511  4.4789E-02
12322.2979    3.0000    0.9995    0.9254    2.8986    1.8716    3.5521    0.3873  5.3808E-01    -21.9511  4.3838E-02
12322.3594    3.0000    0.9995    0.9246    2.9038    1.8753    3.5516    0.3881  5.3652E-01    -21.9511  4.2901E-02
12322.4199    3.0000    0.9995    0.9238    2.9091    1.8789    3.5511    0.3889  5.3494E-01    -21.9511  4.1979E-02
12322.4805    3.0000    0.9995    0.9230    2.9143    1.8826    3.5505    0.3897  5.3336E-01    -21.9511  4.1071E-02
12322.5410    3.0000    0.9995    0.9222    2.9195    1.8863    3.5500    0.3905  5.3176E-01    -21.9511  4.0177E-02
12322.6006    3.0000    0.9995    0.9214    2.9248    1.8900    3.5495    0.3913  5.3015E-01    -21.9511  3.9297E-02
12322.6592    3.0000    0.9995    0.9206    2.9300    1.8937    3.5489    0.3920  5.2853E-01    -21.9511  3.8430E-02
12322.7168    3.0000    0.9995    0.9197    2.9353    1.8974    3.5484    0.3928  5.2690E-01    -21.9511  3.7577E-02
12322.7744    3.0000    0.9995    0.9189    2.9405    1.9011    3.5478    0.3936  5.2526E-01    -21.9511  3.6738E-02
12322.8311    3.0000    0.9995    0.9180    2.9457    1.9048    3.5473    0.3944  5.2361E-01    -21.9511  3.5912E-02
12322.8877    3.0000    0.9995    0.9172    2.9510    1.9085    3.5467    0.3952  5.2194E-01    -21.9511  3.5099E-02
12322.9434    3.0000    0.9995    0.9163    2.9562    1.9123    3.5462    0.3960  5.2027E-01    -21.9511  3.4298E-02
12322.9990    3.0000    0.9995    0.9154    2.9614    1.9160    3.5456    0.3968  5.1858E-01    -21.9511  3.3511E-02
12323.0537    3.0000    0.9995    0.9145    2.9667    1.9197    3.5451    0.3976  5.1688E-01    -21.9511  3.2736E-02
12323.1074    3.0000    0.9995    0.9136    2.9719    1.9234    3.5445    0.3984  5.1517E-01    -21.9511  3.1974E-02
12323.1611    3.0000    0.9995    0.9126    2.9772    1.9271    3.5440    0.3992  5.1344E-01    -21.9511  3.1224E-02
12323.2148    3.0000    0.9995    0.9117    2.9824    1.9309    3.5434    0.4000  5.1170E-01    -21.9511  3.0486E-02
12323.2676    3.0000    0.9995    0.9108    2.9876    1.9346    3.5429    0.4008  5.0996E-01    -21.9511  2.9760E-02
12323.3193    3.0000    0.9995    0.9098    2.9929    1.9383    3.5423    0.4016  5.0819E-01    -21.9511  2.9046E-02
12323.3711    3.0000    0.9995    0.9088    2.9981    1.9421    3.5418    0.4024  5.0642E-01    -21.9511  2.8344E-02
12323.4219    3.0000    0.9995    0.9079    3.0033    1.9458    3.5412    0.4032  5.0463E-01    -21.9511  2.7654E-02
12323.4727    3.0000    0.9995    0.9069    3.0086    1.9495    3.5407    0.4040  5.0283E-01    -21.9511  2.6975E-02
12323.5225    3.0000    0.9995    0.9059    3.0138    1.9533    3.5401    0.4049  5.0102E-01    -21.9511  2.6307E-02
12323.5713    3.0000    0.9995    0.9049    3.0191    1.9570    3.5395    0.4057  4.9919E-01    -21.9511  2.5651E-02
12323.6211    3.0000    0.9995    0.9038    3.0243    1.9608    3.5390    0.4065  4.9735E-01    -21.9511  2.5006E-02
12323.6689    3.0000    0.9995    0.9028    3.0295    1.9645    3.5384    0.4073  4.9549E-01    -21.9511  2.4372E-02
12323.7168    3.0000    0.9995    0.9018    3.0348    1.9683    3.5378    0.4081  4.9362E-01    -21.9511  2.3749E-02
12323.7646    3.0000    0.9995    0.9007    3.0400    1.9720    3.5373    0.4089  4.9174E-01    -21.9511  2.3137E-02
12323.8115    3.0000    0.9995    0.8996    3.0452    1.9758    3.5367    0.4098  4.8984E-01    -21.9511  2.2535E-02
12323.8584    3.0000    0.9995    0.8985    3.0505    1.9795    3.5361    0.4106  4.8793E-01    -21.9511  2.1944E-02
12323.9043    3.0000    0.9995    0.8974    3.0557    1.9833    3.5355    0.4114  4.8601E-01    -21.9511  2.1364E-02
12323.9502    3.0000    0.9995    0.8963    3.0610    1.9871    3.5350    0.4122  4.8406E-01    -21.9511  2.0793E-02
12323.9951    3.0000    0.9995    0.8952    3.0662    1.9908    3.5344    0.4131  4.8211E-01    -21.9511  2.0234E-02
12324.0400    3.0000    0.9995    0.8940    3.0714    1.9946    3.5338    0.4139  4.8014E-01    -21.9511  1.9684E-02
12324.0850    3.0000    0.9995    0.8929    3.0767    1.9984    3.5332    0.4147  4.7815E-01    -21.9511  1.9144E-02
12324.1279    3.0000    0.9995    0.8917    3.0819    2.0022    3.5327    0.4156  4.7615E-01    -21.9511  1.8614E-02
12324.1719    3.0000    0.9995    0.8905    3.0871    2.0060    3.5321    0.4164  4.7413E-01    -21.9511  1.8094E-02
12324.2148    3.0000    0.9995    0.8893    3.0924    2.0097    3.5315    0.4173  4.7210E-01    -21.9511  1.7584E-02
12324.2578    3.0000    0.9995    0.8881    3.0976    2.0135    3.5309    0.4181  4.7004E-01    -21.9511  1.7083E-02
12324.2998    3.0000    0.9995    0.8869    3.1029    2.0173    3.5303    0.4189  4.6798E-01    -21.9511  1.6592E-02
12324.3408    3.0000    0.9995    0.8857    3.1081    2.0211    3.5297    0.4198  4.6589E-01    -21.9511  1.6110E-02
12324.3828    3.0000    0.9995    0.8844    3.1133    2.0249    3.5291    0.4206  4.6379E-01    -21.9511  1.5638E-02
12324.4238    3.0000    0.9995    0.8831    3.1186    2.0287    3.5286    0.4215  4.6168E-01    -21.9511  1.5175E-02
12324.4639    3.0000    0.9995    0.8819    3.1238    2.0325    3.5280    0.4223  4.5954E-01    -21.9511  1.4721E-02
12324.5039    3.0000    0.9995    0.8806    3.1290    2.0363    3.5274    0.4232  4.5739E-01    -21.9511  1.4276E-02
12324.5439    3.0000    0.9995    0.8792    3.1343    2.0401    3.5268    0.4240  4.5522E-01    -21.9511  1.3840E-02
12324.5830    3.0000    0.9995    0.8779    3.1395    2.0440    3.5262    0.4249  4.5303E-01    -21.9511  1.3413E-02
12324.6221    3.0000    0.9995    0.8765    3.1448    2.0478    3.5256    0.4257  4.5082E-01    -21.9511  1.2995E-02
12324.6602    3.0000    0.9995    0.8752    3.1500    2.0516    3.5250    0.4266  4.4860E-01    -21.9511  1.2585E-02
12324.6982    3.0000    0.9995    0.8738    3.1552    2.0554    3.5244    0.4274  4.4636E-01    -21.9511  1.2184E-02
12324.7363    3.0000    0.9995    0.8724    3.1605    2.0593    3.5238    0.4283  4.4409E-01    -21.9511  1.1792E-02
12324.7734    3.0000    0.9995    0.8710    3.1657    2.0631    3.5232    0.4292  4.4181E-01    -21.9511  1.1408E-02
12324.8105    3.0000    0.9995    0.8695    3.1710    2.0669    3.5225    0.4300  4.3951E-01    -21.9511  1.1032E-02
12324.8467    3.0000    0.9995    0.8681    3.1762    2.0708    3.5219    0.4309  4.3719E-01    -21.9511  1.0665E-02
12324.8828    3.0000    0.9995    0.8666    3.1814    2.0746    3.5213    0.4318  4.3485E-01    -21.9511  1.0306E-02
12324.9189    3.0000    0.9995    0.8651    3.1867    2.0785    3.5207    0.4326  4.3248E-01    -21.9511  9.9553E-03
12324.9551    3.0000    0.9995    0.8636    3.1919    2.0823    3.5201    0.4335  4.3010E-01    -21.9511  9.6124E-03
12324.9902    3.0000    0.9995    0.8621    3.1971    2.0862    3.5195    0.4344  4.2770E-01    -21.9511  9.2775E-03
12325.0244    3.0000    0.9995    0.8605    3.2024    2.0900    3.5189    0.4352  4.2527E-01    -21.9511  8.9505E-03
12325.0596    3.0000    0.9995    0.8589    3.2076    2.0939    3.5182    0.4361  4.2283E-01    -21.9511  8.6313E-03
12325.0928    3.0000    0.9995    0.8574    3.2129    2.0978    3.5176    0.4370  4.2036E-01    -21.9511  8.3198E-03
12325.1270    3.0000    0.9995    0.8557    3.2181    2.1016    3.5170    0.4379  4.1787E-01    -21.9511  8.0160E-03
12325.1602    3.0000    0.9995    0.8541    3.2233    2.1055    3.5163    0.4388  4.1536E-01    -21.9511  7.7197E-03
12325.1934    3.0000    0.9995    0.8525    3.2286    2.1094    3.5157    0.4396  4.1282E-01    -21.9511  7.4308E-03
12325.2266    3.0000    0.9995    0.8508    3.2338    2.1133    3.5151    0.4405  4.1026E-01    -21.9511  7.1494E-03
12325.2588    3.0000    0.9995    0.8491    3.2390    2.1172    3.5145    0.4414  4.0768E-01    -21.9511  6.8753E-03
12325.2910    3.0000    0.9995    0.8474    3.2443    2.1211    3.5138    0.4423  4.0507E-01    -21.9511  6.6083E-03
12325.3223    3.0000    0.9995    0.8456    3.2495    2.1249    3.5132    0.4432  4.0244E-01    -21.9511  6.3485E-03
12325.3545    3.0000    0.9995    0.8439    3.2548    2.1289    3.5125    0.4441  3.9979E-01    -21.9511  6.0958E-03
12325.3857    3.0000    0.9995    0.8421    3.2600    2.1328    3.5119    0.4450  3.9711E-01    -21.9511  5.8500E-03
12325.4160    3.0000    0.9995    0.8403    3.2652    2.1367    3.5112    0.4459  3.9440E-01    -21.9511  5.6111E-03
12325.4463    3.0000    0.9995    0.8384    3.2705    2.1406    3.5106    0.4468  3.9167E-01    -21.9511  5.3790E-03
12325.4766    3.0000    0.9995    0.8366    3.2757    2.1445    3.5099    0.4477  3.8891E-01    -21.9511  5.1537E-03
12325.5068    3.0000    0.9995    0.8347    3.2809    2.1484    3.5093    0.4486  3.8613E-01    -21.9511  4.9349E-03
12325.5361    3.0000    0.9995    0.8328    3.2862    2.1524    3.5086    0.4495  3.8331E-01    -21.9511  4.7226E-03
12325.5664    3.0000    0.9995    0.8308    3.2914    2.1563    3.5080    0.4504  3.8048E-01    -21.9511  4.5168E-03
12325.5947    3.0000    0.9995    0.8289    3.2967    2.1602    3.5073    0.4513  3.7761E-01    -21.9511  4.3174E-03
12325.6240    3.0000    0.9995    0.8269    3.3019    2.1642    3.5066    0.4522  3.7471E-01    -21.9511  4.1242E-03
12325.6523    3.0000    0.9995    0.8249    3.3071    2.1681    3.5060    0.4531  3.7179E-01    -21.9511  3.9372E-03
12325.6807    3.0000    0.9995    0.8228    3.3124    2.1721    3.5053    0.4540  3.6884E-01    -21.9511  3.7562E-03
12325.7080    3.0000    0.9995    0.8208    3.3176    2.1761    3.5046    0.4549  3.6585E-01    -21.9511  3.5812E-03
12325.7363    3.0000    0.9995    0.8187    3.3228    2.1800    3.5040    0.4558  3.6284E-01    -21.9511  3.4121E-03
12325.7637    3.0000    0.9995    0.8165    3.3281    2.1840    3.5033    0.4568  3.5980E-01    -21.9511  3.2487E-03
12325.7900    3.0000    0.9995    0.8144    3.3333    2.1880    3.5026    0.4577  3.5672E-01    -21.9511  3.0910E-03
12325.8174    3.0000    0.9995    0.8122    3.3386    2.1920    3.5019    0.4586  3.5361E-01    -21.9511  2.9389E-03
12325.8438    3.0000    0.9995    0.8100    3.3438    2.1960    3.5012    0.4595  3.5047E-01    -21.9511  2.7923E-03
12325.8701    3.0000    0.9995    0.8077    3.3490    2.2000    3.5006    0.4604  3.4730E-01    -21.9511  2.6511E-03
12325.8965    3.0000    0.9995    0.8055    3.3543    2.2040    3.4999    0.4614  3.4409E-01    -21.9511  2.5151E-03
12325.9219    3.0000    0.9995    0.8031    3.3595    2.2080    3.4992    0.4623  3.4085E-01    -21.9511  2.3843E-03
12325.9473    3.0000    0.9995    0.8008    3.3647    2.2120    3.4985    0.4632  3.3758E-01    -21.9511  2.2585E-03
12325.9727    3.0000    0.9995    0.7984    3.3700    2.2160    3.4978    0.4642  3.3427E-01    -21.9511  2.1377E-03
12325.9971    3.0000    0.9995    0.7960    3.3752    2.2200    3.4971    0.4651  3.3092E-01    -21.9511  2.0217E-03
12326.0225    3.0000    0.9995    0.7936    3.3805    2.2241    3.4963    0.4660  3.2754E-01    -21.9511  1.9105E-03
12326.0469    3.0000    0.9995    0.7911    3.3857    2.2281    3.4956    0.4670  3.2412E-01    -21.9511  1.8038E-03
12326.0713    3.0000    0.9995    0.7886    3.3909    2.2322    3.4949    0.4679  3.2066E-01    -21.9511  1.7017E-03
12326.0947    3.0000    0.9995    0.7860    3.3962    2.2362    3.4942    0.4688  3.1716E-01    -21.9511  1.6040E-03
12326.1191    3.0000    0.9995    0.7834    3.4014    2.2403    3.4935    0.4698  3.1362E-01    -21.9511  1.5105E-03
12326.1426    3.0000    0.9995    0.7808    3.4066    2.2444    3.4927    0.4707  3.1005E-01    -21.9511  1.4213E-03
12326.1660    3.0000    0.9995    0.7781    3.4119    2.2484    3.4920    0.4717  3.0643E-01    -21.9511  1.3361E-03
12326.1885    3.0000    0.9995    0.7754    3.4171    2.2525    3.4913    0.4726  3.0277E-01    -21.9511  1.2548E-03
12326.2109    3.0000    0.9995    0.7726    3.4224    2.2566    3.4905    0.4736  2.9907E-01    -21.9511  1.1773E-03
12326.2344    3.0000    0.9995    0.7699    3.4276    2.2607    3.4898    0.4745  2.9532E-01    -21.9511  1.1036E-03
12326.2568    3.0000    0.9995    0.7670    3.4328    2.2649    3.4891    0.4755  2.9153E-01    -21.9511  1.0335E-03
12326.2783    3.0000    0.9995    0.7641    3.4381    2.2690    3.4883    0.4764  2.8769E-01    -21.9511  9.6685E-04
12326.2852    4.0000    0.7633    0.7633    1.7051    1.0200    3.6795    0.4775  4.1752E-02 -22451.2598  7.0238E-01
12327.6094    4.0000    0.7633    0.7631    1.7051    1.0199    3.6796    0.4779  3.8196E-02 -22451.2598  7.2743E-01
12328.9326    4.0000    0.7633    0.7629    1.7053    1.0199    3.6796    0.4782  3.4929E-02 -22451.2598  7.4781E-01
12330.2568    4.0000    0.7633    0.7627    1.7056    1.0199    3.6797    0.4786  3.1929E-02 -22451.2598  7.6816E-01
12331.5811    4.0000    0.7633    0.7625    1.7060    1.0198    3.6798    0.4789  2.9176E-02 -22451.2598  7.8839E-01
12332.9053    4.0000    0.7633    0.7624    1.7065    1.0198    3.6800    0.4792  2.6653E-02 -22451.2598  8.0843E-01
12334.2295    4.0000    0.7633    0.7622    1.7071    1.0198    3.6801    0.4796  2.4341E-02 -22451.2598  8.2820E-01
12335.5537    4.0000    0.7633    0.7620    1.7078    1.0198    3.6803    0.4799  2.2225E-02 -22451.2598  8.4761E-01
12336.8770    4.0000    0.7633    0.7618    1.7086    1.0198    3.6805    0.4803  2.0289E-02 -22451.2598  8.6658E-01
12338.2012    4.0000    0.7633    0.7616    1.7094    1.0198    3.6807    0.4806  1.8520E-02 -22451.2598  8.8502E-01
12339.5254    4.0000    0.7633    0.7614    1.7104    1.0199    3.6809    0.4809  1.6903E-02 -22451.2598  9.0284E-01
12340.8496    4.0000    0.7633    0.7612    1.7115    1.0199    3.6812    0.4813  1.5428E-02 -22451.2598  9.1995E-01
12342.1738    4.0000    0.7633    0.7611    1.7127    1.0200    3.6814    0.4816  1.4082E-02 -22451.2598  9.3627E-01
12343.4980    4.0000    0.7633    0.7609    1.7140    1.0201    3.6817    0.4820  1.2855E-02 -22451.2598  9.5170E-01
12344.8223    4.0000    0.7633    0.7607    1.7154    1.0203    3.6820    0.4823  1.1736E-02 -22451.2598  9.6616E-01
12346.1455    4.0000    0.7633    0.7605    1.7168    1.0204    3.6823    0.4827  1.0718E-02 -22451.2598  9.7956E-01
12347.4697    4.0000    0.7633    0.7603    1.7184    1.0206    3.6825    0.4830  9.7917E-03 -22451.2598  9.9184E-01
12348.7939    4.0000    0.7633    0.7601    1.7200    1.0209    3.6828    0.4833  8.9488E-03 -22451.2598  1.0029E+00
12350.1182    4.0000    0.7633    0.7599    1.7218    1.0211    3.6831    0.4837  8.1825E-03 -22451.2598  1.0127E+00
12351.4424    4.0000    0.7633    0.7597    1.7236    1.0215    3.6834    0.4840  7.4863E-03 -22451.2598  1.0212E+00
12352.7666    4.0000    0.7633    0.7595    1.7256    1.0218    3.6838    0.4844  6.8539E-03 -22451.2598  1.0283E+00
12354.0898    4.0000    0.7633    0.7593    1.7276    1.0222    3.6841    0.4847  6.2799E-03 -22451.2598  1.0340E+00
12355.4141    4.0000    0.7633    0.7591    1.7297    1.0226    3.6844    0.4850  5.7590E-03 -22451.2598  1.0382E+00
12356.7383    4.0000    0.7633    0.7589    1.7319    1.0231    3.6847    0.4854  5.2866E-03 -22451.2598  1.0409E+00
12358.0625    4.0000    0.7633    0.7588    1.7342    1.0236    3.6850    0.4857  4.8583E-03 -22451.2598  1.0421E+00
12359.3867    4.0000    0.7633    0.7586    1.7366    1.0242    3.6853    0.4861  4.4703E-03 -22451.2598  1.0417E+00
12360.7109    4.0000    0.7633    0.7583    1.7391    1.0248    3.6856    0.4864  4.1188E-03 -22451.2598  1.0399E+00
12362.0342    4.0000    0.7633    0.7581    1.7416    1.0255    3.6859    0.4867  3.8005E-03 -22451.2598  1.0365E+00
12363.3584    4.0000    0.7633    0.7579    1.7443    1.0262    3.6862    0.4871  3.5126E-03 -22451.2598  1.0316E+00
12364.6826    4.0000    0.7633    0.7577    1.7470    1.0270    3.6865    0.4874  3.2522E-03 -22451.2598  1.0252E+00
12366.0068    4.0000    0.7633    0.7575    1.7499    1.0279    3.6868    0.4878  3.0168E-03 -22451.2598  1.0174E+00
12367.3311    4.0000    0.7633    0.7573    1.7528    1.0288    3.6871    0.4881  2.8042E-03 -22451.2598  1.0081E+00
12368.6553    4.0000    0.7633    0.7571    1.7558    1.0298    3.6873    0.4884  2.6124E-03 -22451.2598  9.9746E-01
12369.9785    4.0000    0.7633    0.7569    1.7589    1.0308    3.6876    0.4888  2.4394E-03 -22451.2598  9.8547E-01
12371.3027    4.0000    0.7633    0.7567    1.7621    1.0319    3.6878    0.4891  2.2836E-03 -22451.2598  9.7219E-01
12372.6270    4.0000    0.7633    0.7565    1.7654    1.0331    3.6880    0.4895  2.1435E-03 -22451.2598  9.5769E-01
12373.9512    4.0000    0.7633    0.7562    1.7687    1.0344    3.6883    0.4898  2.0177E-03 -22451.2598  9.4203E-01
